,x,y,Sample.ID,Field,Sample.Date,Season,mid_depth,DepthMin.cm.,DepthMax.cm.,pH,pH.CaCl,EC,ECse,Cl.ppm,NO3N.ppm,NH4N.ppm,P.Colwell.ppm,PBI,Ca.ppm,K.ppm,Mg.ppm,Na.ppm,Ca.Mg,CEC.ppm,ESP,Cu.ppm,Fe.ppm,Mn.ppm,Zn.ppm,B.ppm,S.ppm,P.BSES,Silt,Clay,Sand,TOC,EM_50,EM_100,EM_150,EM_300,gamma_k,gamma_th,gamma_u,gamma_TC,landscape_change,elevation,DEM_30,aspect,MrRTF,MrVBF,PlanCurvature,ProfileCurvature,SlopeDeg,SlopePct,SlopeRelief,TPI_class,TPI_mask,TWI,rad_dose,rad_k,rad_ratio_tk,rad_ratio_u2th,rad_ratio_uk,rad_ratio_uth,rad_th,rad_u,NDVI_5,NDVI_50,NDVI_95,RED_5,RED_50,RED_95
1,798997.1155,6760464.552,1,OD01,17/05/2020,2020,7.5,0,15,7,6.5,0.41,2.5,10,18,1,18,64,25,0.59,8.8,1.6,2.8,36.2,4.3,1,12,25,0.33,0.6,230,22,8,29,63,0.75,123.2276382,213.9891968,236.7361908,288.3574524,0.10491395,16.39213753,2.244617701,1165.673218,0.016374076,228.0857258,230,230.6578979,5.50850296,7,0.002516421,7.14E-05,0.224706233,0.39218837,11,2,0,10.41654015,25.6006813,0.192349195,36.66376114,0.133035347,5.035665512,0.137347206,7.05224514,0.968606174,0.11576736,0.16259405,0.812874615,357.5,1161.833333,1812.5
2,798997.1155,6760464.552,1,OD01,17/05/2020,2020,22.5,15,30,8.1,7.1,0.24,1.5,14,22,1,7,72,23,0.38,8.1,2.9,2.8,34.4,8.4,0.83,12,11,0.21,1,71,10,6,27,67,0.63,123.2276382,213.9891968,236.7361908,288.3574524,0.10491395,16.39213753,2.244617701,1165.673218,0.016374076,228.0857258,230,230.6578979,5.50850296,7,0.002516421,7.14E-05,0.224706233,0.39218837,11,2,0,10.41654015,25.6006813,0.192349195,36.66376114,0.133035347,5.035665512,0.137347206,7.05224514,0.968606174,0.11576736,0.16259405,0.812874615,357.5,1161.833333,1812.5
3,798997.1155,6760464.552,1,OD01,17/05/2020,2020,45,30,60,8.8,7.8,0.29,NA,45,34,0.9,NA,NA,25,0.34,9.3,4.9,2.7,39.2,12,NA,NA,NA,NA,NA,39,NA,10,23,66,NA,123.2276382,213.9891968,236.7361908,288.3574524,0.10491395,16.39213753,2.244617701,1165.673218,0.016374076,228.0857258,230,230.6578979,5.50850296,7,0.002516421,7.14E-05,0.224706233,0.39218837,11,2,0,10.41654015,25.6006813,0.192349195,36.66376114,0.133035347,5.035665512,0.137347206,7.05224514,0.968606174,0.11576736,0.16259405,0.812874615,357.5,1161.833333,1812.5
4,798997.1155,6760464.552,1,OD01,17/05/2020,2020,75,60,90,7.8,7.7,3.12,NA,170,27,0.7,NA,NA,92,0.4,9,8,10,109,7.3,NA,NA,NA,NA,NA,2600,NA,10,30,60,NA,123.2276382,213.9891968,236.7361908,288.3574524,0.10491395,16.39213753,2.244617701,1165.673218,0.016374076,228.0857258,230,230.6578979,5.50850296,7,0.002516421,7.14E-05,0.224706233,0.39218837,11,2,0,10.41654015,25.6006813,0.192349195,36.66376114,0.133035347,5.035665512,0.137347206,7.05224514,0.968606174,0.11576736,0.16259405,0.812874615,357.5,1161.833333,1812.5
5,801260.1262,6760181.44,2,OD01,17/05/2020,2020,7.5,0,15,6.3,6,0.66,4.1,10,10,0.8,14,57,21,0.41,7.2,1.2,2.9,29.9,4,0.82,15,35,0.37,0.5,630,8,10,26,64,0.84,113.5033951,192.8097687,205.1743317,260.1749878,-0.033359308,14.42799377,2.291386604,1068.132568,-0.031514522,233.242053,233,273.5236816,4.55700016,7,-0.007734405,4.14E-06,0.066894807,0.116753519,11,2,0,14.57658768,23.99225235,0.185666367,33.40825653,0.185924351,5.784001827,0.173130915,6.202789307,1.07389462,0.110827491,0.173332855,0.828413606,294.5,1079,1724
6,801260.1262,6760181.44,2,OD01,17/05/2020,2020,22.5,15,30,7.2,6.6,0.39,2.4,10,5.4,0.8,5,68,22,0.24,7.1,1.9,3.1,30.8,6.2,0.69,13,16,0.11,0.7,190,7,9,25,66,0.63,113.5033951,192.8097687,205.1743317,260.1749878,-0.033359308,14.42799377,2.291386604,1068.132568,-0.031514522,233.242053,233,273.5236816,4.55700016,7,-0.007734405,4.14E-06,0.066894807,0.116753519,11,2,0,14.57658768,23.99225235,0.185666367,33.40825653,0.185924351,5.784001827,0.173130915,6.202789307,1.07389462,0.110827491,0.173332855,0.828413606,294.5,1079,1724
7,801260.1262,6760181.44,2,OD01,17/05/2020,2020,45,30,60,8.4,7.1,0.12,NA,10,6.9,0.8,NA,NA,22,0.24,8.4,3.1,2.6,34,9.1,NA,NA,NA,NA,NA,29,NA,6,22,72,NA,113.5033951,192.8097687,205.1743317,260.1749878,-0.033359308,14.42799377,2.291386604,1068.132568,-0.031514522,233.242053,233,273.5236816,4.55700016,7,-0.007734405,4.14E-06,0.066894807,0.116753519,11,2,0,14.57658768,23.99225235,0.185666367,33.40825653,0.185924351,5.784001827,0.173130915,6.202789307,1.07389462,0.110827491,0.173332855,0.828413606,294.5,1079,1724
8,801260.1262,6760181.44,2,OD01,17/05/2020,2020,75,60,90,7.6,7.5,1.96,NA,10,11,0.7,NA,NA,37,0.26,8.4,4.2,4.4,50.2,8.4,NA,NA,NA,NA,NA,2100,NA,5,23,72,NA,113.5033951,192.8097687,205.1743317,260.1749878,-0.033359308,14.42799377,2.291386604,1068.132568,-0.031514522,233.242053,233,273.5236816,4.55700016,7,-0.007734405,4.14E-06,0.066894807,0.116753519,11,2,0,14.57658768,23.99225235,0.185666367,33.40825653,0.185924351,5.784001827,0.173130915,6.202789307,1.07389462,0.110827491,0.173332855,0.828413606,294.5,1079,1724
9,799515.1199,6760119.608,3,OD01,17/05/2020,2020,7.5,0,15,7.5,6.7,0.15,0.9,10,9.5,1,10,50,22,0.37,8.1,1.2,2.7,31.9,3.8,0.82,8.3,20,0.19,0.6,48,13,10,40,50,0.84,101.1502075,173.718277,196.5285339,237.8234863,0.032330982,16.243433,1.861137867,1122.389893,-0.063447037,229.2184862,228,4.86390686,5.503156662,7,-0.009305952,-1.70E-05,0.105404571,0.183965892,11,1,0,13.27542591,23.62413025,0.168983281,38.67575073,0.124277033,5.333262444,0.137896806,6.535555363,0.901232183,0.114497095,0.169486761,0.773954451,390.25,1144.4,1889.5
10,799515.1199,6760119.608,3,OD01,17/05/2020,2020,22.5,15,30,8.4,7.7,0.4,2.5,10,11,1,5,76,25,0.23,8.9,2.5,2.8,37.1,6.9,0.64,7.4,7.4,0.08,0.9,190,6,9,24,67,0.63,101.1502075,173.718277,196.5285339,237.8234863,0.032330982,16.243433,1.861137867,1122.389893,-0.063447037,229.2184862,228,4.86390686,5.503156662,7,-0.009305952,-1.70E-05,0.105404571,0.183965892,11,1,0,13.27542591,23.62413025,0.168983281,38.67575073,0.124277033,5.333262444,0.137896806,6.535555363,0.901232183,0.114497095,0.169486761,0.773954451,390.25,1144.4,1889.5
11,799515.1199,6760119.608,3,OD01,17/05/2020,2020,45,30,60,9.2,8.3,0.31,NA,10,23,1,NA,NA,25,0.24,9.3,4,2.7,38.7,10,NA,NA,NA,NA,NA,25,NA,5,23,72,NA,101.1502075,173.718277,196.5285339,237.8234863,0.032330982,16.243433,1.861137867,1122.389893,-0.063447037,229.2184862,228,4.86390686,5.503156662,7,-0.009305952,-1.70E-05,0.105404571,0.183965892,11,1,0,13.27542591,23.62413025,0.168983281,38.67575073,0.124277033,5.333262444,0.137896806,6.535555363,0.901232183,0.114497095,0.169486761,0.773954451,390.25,1144.4,1889.5
12,799515.1199,6760119.608,3,OD01,17/05/2020,2020,75,60,90,7.9,7.8,2.84,NA,130,22,1,NA,NA,60,0.26,9.5,6.9,6.3,77.2,9,NA,NA,NA,NA,NA,2900,NA,4,18,78,NA,101.1502075,173.718277,196.5285339,237.8234863,0.032330982,16.243433,1.861137867,1122.389893,-0.063447037,229.2184862,228,4.86390686,5.503156662,7,-0.009305952,-1.70E-05,0.105404571,0.183965892,11,1,0,13.27542591,23.62413025,0.168983281,38.67575073,0.124277033,5.333262444,0.137896806,6.535555363,0.901232183,0.114497095,0.169486761,0.773954451,390.25,1144.4,1889.5
13,798103.5362,6759886.977,4,OD01,17/05/2020,2020,7.5,0,15,7.7,6.7,0.11,0.7,10,10,1,23,54,19,0.47,7.1,1.3,2.7,28,4.6,1,11,28,0.63,0.8,36,37,10,27,63,0.77,116.2637787,198.6598053,218.1137085,262.2116089,0.079541504,16.81580544,1.296021461,1099.802368,0.01970022,226.4769889,226,197.3700562,4.595452309,7,0.017370518,-2.25E-05,0.11800544,0.205958635,11,2,0,10.80259991,24.43741608,0.22230202,28.45944786,0.162360251,4.559123993,0.160197198,6.326592922,1.013502479,0.119079344,0.166212916,0.735606492,439,1191,1832
14,798103.5362,6759886.977,4,OD01,17/05/2020,2020,22.5,15,30,8.8,8,0.35,2.2,10,7.6,1,6,64,27,0.23,8.3,2.9,3.3,38.3,7.7,0.64,7.4,7,0.38,1,120,11,5,17,79,0.62,116.2637787,198.6598053,218.1137085,262.2116089,0.079541504,16.81580544,1.296021461,1099.802368,0.01970022,226.4769889,226,197.3700562,4.595452309,7,0.017370518,-2.25E-05,0.11800544,0.205958635,11,2,0,10.80259991,24.43741608,0.22230202,28.45944786,0.162360251,4.559123993,0.160197198,6.326592922,1.013502479,0.119079344,0.166212916,0.735606492,439,1191,1832
15,798103.5362,6759886.977,4,OD01,17/05/2020,2020,45,30,60,7.9,7.8,2.67,NA,18,16,1.1,NA,NA,60,0.25,8.5,4.6,7.1,72.9,6.2,NA,NA,NA,NA,NA,2700,NA,4,24,73,NA,116.2637787,198.6598053,218.1137085,262.2116089,0.079541504,16.81580544,1.296021461,1099.802368,0.01970022,226.4769889,226,197.3700562,4.595452309,7,0.017370518,-2.25E-05,0.11800544,0.205958635,11,2,0,10.80259991,24.43741608,0.22230202,28.45944786,0.162360251,4.559123993,0.160197198,6.326592922,1.013502479,0.119079344,0.166212916,0.735606492,439,1191,1832
16,798103.5362,6759886.977,4,OD01,17/05/2020,2020,75,60,90,8,7.9,3.34,NA,150,16,0.9,NA,NA,87,0.28,9.4,8.3,9.3,105,7.9,NA,NA,NA,NA,NA,3000,NA,3,18,80,NA,116.2637787,198.6598053,218.1137085,262.2116089,0.079541504,16.81580544,1.296021461,1099.802368,0.01970022,226.4769889,226,197.3700562,4.595452309,7,0.017370518,-2.25E-05,0.11800544,0.205958635,11,2,0,10.80259991,24.43741608,0.22230202,28.45944786,0.162360251,4.559123993,0.160197198,6.326592922,1.013502479,0.119079344,0.166212916,0.735606492,439,1191,1832
17,800473.005,6759801.561,5,OD01,17/05/2020,2020,7.5,0,15,7.6,6.8,0.15,0.9,10,24,1.1,13,39,19,0.56,5.7,1.2,3.3,26.3,4.4,0.69,7,14,0.7,0.7,45,18,19,27,54,1,109.796669,191.6403198,204.2402344,263.5370483,0.118700609,13.81127262,1.68684113,1045.091064,0.078576426,231.79983,230,272.5744629,4.577744484,7,-0.027761213,-0.000103357,0.134456918,0.234672025,11,1,0,13.0713253,23.03445435,0.180274472,32.06303024,0.210589334,6.120027542,0.190874889,5.780146122,1.103284717,0.111258253,0.170490846,0.856798589,297.3333333,1125.5,1752.5
18,800473.005,6759801.561,5,OD01,17/05/2020,2020,22.5,15,30,8.8,8.1,0.34,2.1,10,14,1,5,62,27,0.33,6.6,2.1,4.1,36.5,5.9,0.49,7.2,4.9,0.21,0.9,100,10,6,20,73,0.82,109.796669,191.6403198,204.2402344,263.5370483,0.118700609,13.81127262,1.68684113,1045.091064,0.078576426,231.79983,230,272.5744629,4.577744484,7,-0.027761213,-0.000103357,0.134456918,0.234672025,11,1,0,13.0713253,23.03445435,0.180274472,32.06303024,0.210589334,6.120027542,0.190874889,5.780146122,1.103284717,0.111258253,0.170490846,0.856798589,297.3333333,1125.5,1752.5
19,800473.005,6759801.561,5,OD01,17/05/2020,2020,45,30,60,9.4,8.4,0.27,NA,11,16,0.9,NA,NA,25,0.24,7.4,3.3,3.4,35.7,9.2,NA,NA,NA,NA,NA,43,NA,5,20,76,NA,109.796669,191.6403198,204.2402344,263.5370483,0.118700609,13.81127262,1.68684113,1045.091064,0.078576426,231.79983,230,272.5744629,4.577744484,7,-0.027761213,-0.000103357,0.134456918,0.234672025,11,1,0,13.0713253,23.03445435,0.180274472,32.06303024,0.210589334,6.120027542,0.190874889,5.780146122,1.103284717,0.111258253,0.170490846,0.856798589,297.3333333,1125.5,1752.5
20,800473.005,6759801.561,5,OD01,17/05/2020,2020,75,60,90,8.5,8.1,1.35,NA,73,17,0.9,NA,NA,34,0.2,8.6,7.2,4,49.5,15,NA,NA,NA,NA,NA,830,NA,6,19,75,NA,109.796669,191.6403198,204.2402344,263.5370483,0.118700609,13.81127262,1.68684113,1045.091064,0.078576426,231.79983,230,272.5744629,4.577744484,7,-0.027761213,-0.000103357,0.134456918,0.234672025,11,1,0,13.0713253,23.03445435,0.180274472,32.06303024,0.210589334,6.120027542,0.190874889,5.780146122,1.103284717,0.111258253,0.170490846,0.856798589,297.3333333,1125.5,1752.5
21,798553.3189,6759775.02,6,OD01,17/05/2020,2020,7.5,0,15,8.2,7.1,0.15,0.9,10,10,0.9,11,65,21,0.38,8.5,2.2,2.5,31.6,6.8,0.78,9.7,18,0.44,0.9,24,18,5,20,75,0.6,109.0592117,182.155899,203.9491882,241.8110809,0.05324997,16.20725632,2.010644913,1143.304932,-0.033579028,227.1658617,225,277.7258606,4.550834656,7,0.003649395,-3.79E-05,0.109888367,0.191791609,11,2,0,11.72527409,25.61774826,0.144226938,48.55646515,0.174065486,7.655202389,0.157655671,7.003150463,1.104086399,0.11542657,0.162144974,0.697881043,451.5,1169.25,1752.5
22,798553.3189,6759775.02,6,OD01,17/05/2020,2020,22.5,15,30,9,8,0.31,1.9,10,12,1.1,5,91,24,0.29,9.2,3.6,2.6,37.6,9.6,0.68,9.6,6.5,0.13,1.7,120,7,5,20,74,0.51,109.0592117,182.155899,203.9491882,241.8110809,0.05324997,16.20725632,2.010644913,1143.304932,-0.033579028,227.1658617,225,277.7258606,4.550834656,7,0.003649395,-3.79E-05,0.109888367,0.191791609,11,2,0,11.72527409,25.61774826,0.144226938,48.55646515,0.174065486,7.655202389,0.157655671,7.003150463,1.104086399,0.11542657,0.162144974,0.697881043,451.5,1169.25,1752.5
23,798553.3189,6759775.02,6,OD01,17/05/2020,2020,45,30,60,9,8.2,0.47,NA,15,16,1,NA,NA,24,0.28,9,4.5,2.7,37.8,12,NA,NA,NA,NA,NA,120,NA,6,20,74,NA,109.0592117,182.155899,203.9491882,241.8110809,0.05324997,16.20725632,2.010644913,1143.304932,-0.033579028,227.1658617,225,277.7258606,4.550834656,7,0.003649395,-3.79E-05,0.109888367,0.191791609,11,2,0,11.72527409,25.61774826,0.144226938,48.55646515,0.174065486,7.655202389,0.157655671,7.003150463,1.104086399,0.11542657,0.162144974,0.697881043,451.5,1169.25,1752.5
24,798553.3189,6759775.02,6,OD01,17/05/2020,2020,75,60,90,8,7.8,2.74,NA,190,17,1.2,NA,NA,56,0.27,9.2,8.8,6.1,73.9,12,NA,NA,NA,NA,NA,3500,NA,6,20,74,NA,109.0592117,182.155899,203.9491882,241.8110809,0.05324997,16.20725632,2.010644913,1143.304932,-0.033579028,227.1658617,225,277.7258606,4.550834656,7,0.003649395,-3.79E-05,0.109888367,0.191791609,11,2,0,11.72527409,25.61774826,0.144226938,48.55646515,0.174065486,7.655202389,0.157655671,7.003150463,1.104086399,0.11542657,0.162144974,0.697881043,451.5,1169.25,1752.5
25,797453.9355,6759333.786,7,OD01,17/05/2020,2020,7.5,0,15,7.2,6.2,0.06,0.4,10,16,1,22,32,14,0.44,4.3,0.3,3.3,18.7,1.6,0.92,8.6,26,2.7,0.6,8,18,13,28,60,0.97,91.23583221,161.989212,184.7593384,229.156662,0.051058009,14.07934666,1.506011486,965.6091919,0.212937619,224.6709253,222,233.567749,0,7,-0.016345713,-6.64E-05,0.199860513,0.348823816,11,2,0,12.86637211,22.12837029,0.18880339,32.64202118,0.092675857,4.002828121,0.12262807,6.16292429,0.755747497,0.119495682,0.177691281,0.790600657,361,1175.5,1862
26,797453.9355,6759333.786,7,OD01,17/05/2020,2020,22.5,15,30,7.9,6.8,0.09,0.6,10,8.7,1.1,11,36,18,0.28,5.2,0.77,3.5,23.8,3.2,0.68,6.6,13,0.72,0.6,19,12,9,24,67,0.85,91.23583221,161.989212,184.7593384,229.156662,0.051058009,14.07934666,1.506011486,965.6091919,0.212937619,224.6709253,222,233.567749,0,7,-0.016345713,-6.64E-05,0.199860513,0.348823816,11,2,0,12.86637211,22.12837029,0.18880339,32.64202118,0.092675857,4.002828121,0.12262807,6.16292429,0.755747497,0.119495682,0.177691281,0.790600657,361,1175.5,1862
27,797453.9355,6759333.786,7,OD01,17/05/2020,2020,45,30,60,8.9,8,0.21,NA,10,11,1,NA,NA,24,0.3,6.7,1.7,3.6,32.7,5.1,NA,NA,NA,NA,NA,25,NA,5,12,83,NA,91.23583221,161.989212,184.7593384,229.156662,0.051058009,14.07934666,1.506011486,965.6091919,0.212937619,224.6709253,222,233.567749,0,7,-0.016345713,-6.64E-05,0.199860513,0.348823816,11,2,0,12.86637211,22.12837029,0.18880339,32.64202118,0.092675857,4.002828121,0.12262807,6.16292429,0.755747497,0.119495682,0.177691281,0.790600657,361,1175.5,1862
28,797453.9355,6759333.786,7,OD01,17/05/2020,2020,75,60,90,7.9,7.7,1.96,NA,11,14,1.3,NA,NA,35,0.28,7.2,3.3,4.9,46,7.2,NA,NA,NA,NA,NA,1800,NA,4,18,78,NA,91.23583221,161.989212,184.7593384,229.156662,0.051058009,14.07934666,1.506011486,965.6091919,0.212937619,224.6709253,222,233.567749,0,7,-0.016345713,-6.64E-05,0.199860513,0.348823816,11,2,0,12.86637211,22.12837029,0.18880339,32.64202118,0.092675857,4.002828121,0.12262807,6.16292429,0.755747497,0.119495682,0.177691281,0.790600657,361,1175.5,1862
29,800077.8171,6759164.734,8,OD01,17/05/2020,2020,7.5,0,15,8.3,7.6,0.12,0.7,10,17,0.8,11,49,19,0.54,4.2,0.36,4.5,24,1.5,0.57,4.3,6.7,0.25,0.7,13,17,9,32,59,1.2,90.39028931,161.6702728,173.475769,230.639389,0.247286111,13.34042072,1.106459498,1003.21582,-0.063875759,229.7258753,227,264.0758667,0,7,-0.005405925,-7.82E-05,0.221150815,0.385982931,11,1,0,11.02122402,25.60873032,0.34539023,17.74674606,0.170681253,2.961401224,0.166870102,6.129552841,1.022839069,0.122581229,0.180906579,0.849918664,291.5,1097.333333,1790
30,800077.8171,6759164.734,8,OD01,17/05/2020,2020,22.5,15,30,8.9,8.1,0.15,0.9,10,7.7,0.9,5,50,22,0.34,4.8,0.64,4.6,27.3,2.3,0.52,4.8,5.3,0.06,0.6,43,8,10,22,68,0.87,90.39028931,161.6702728,173.475769,230.639389,0.247286111,13.34042072,1.106459498,1003.21582,-0.063875759,229.7258753,227,264.0758667,0,7,-0.005405925,-7.82E-05,0.221150815,0.385982931,11,1,0,11.02122402,25.60873032,0.34539023,17.74674606,0.170681253,2.961401224,0.166870102,6.129552841,1.022839069,0.122581229,0.180906579,0.849918664,291.5,1097.333333,1790
31,800077.8171,6759164.734,8,OD01,17/05/2020,2020,45,30,60,9.4,8.4,0.18,NA,10,5.4,0.8,NA,NA,24,0.26,6.7,2,3.6,32.8,6,NA,NA,NA,NA,NA,14,NA,8,16,76,NA,90.39028931,161.6702728,173.475769,230.639389,0.247286111,13.34042072,1.106459498,1003.21582,-0.063875759,229.7258753,227,264.0758667,0,7,-0.005405925,-7.82E-05,0.221150815,0.385982931,11,1,0,11.02122402,25.60873032,0.34539023,17.74674606,0.170681253,2.961401224,0.166870102,6.129552841,1.022839069,0.122581229,0.180906579,0.849918664,291.5,1097.333333,1790
32,800077.8171,6759164.734,8,OD01,17/05/2020,2020,75,60,90,9.5,8.5,0.27,NA,10,4.7,0.7,NA,NA,24,0.27,7.3,3.5,3.3,35.4,9.9,NA,NA,NA,NA,NA,34,NA,8,13,80,NA,90.39028931,161.6702728,173.475769,230.639389,0.247286111,13.34042072,1.106459498,1003.21582,-0.063875759,229.7258753,227,264.0758667,0,7,-0.005405925,-7.82E-05,0.221150815,0.385982931,11,1,0,11.02122402,25.60873032,0.34539023,17.74674606,0.170681253,2.961401224,0.166870102,6.129552841,1.022839069,0.122581229,0.180906579,0.849918664,291.5,1097.333333,1790
33,798984.5011,6758184.116,9,OD01,17/05/2020,2020,7.5,0,15,7.3,6.6,0.13,0.8,10,34,1.4,12,36,19,1.1,4.9,0.55,3.9,25.5,2.2,0.68,7.5,17,0.22,1,9,19,9,31,61,1,99.32439423,167.6409302,180.2350769,226.935318,0.162788957,12.30038929,1.317296505,965.4544067,-0.020366112,227.5729549,228,317.1907349,2.538962126,7,0.002496915,2.03E-05,0.084566429,0.147596374,11,2,0,13.37534237,23.18272591,0.222333103,27.70149231,0.121769689,3.895104408,0.140609905,6.158958912,0.866010666,0.115376867,0.170238763,0.836786985,326.5,1093.5,1845.333333
34,798984.5011,6758184.116,9,OD01,17/05/2020,2020,22.5,15,30,9,8.1,0.18,1.1,10,26,1.1,5,51,25,0.3,5.8,1.3,4.3,32.1,3.9,0.48,5.3,3.4,0.05,1,8,7,5,20,76,0.84,99.32439423,167.6409302,180.2350769,226.935318,0.162788957,12.30038929,1.317296505,965.4544067,-0.020366112,227.5729549,228,317.1907349,2.538962126,7,0.002496915,2.03E-05,0.084566429,0.147596374,11,2,0,13.37534237,23.18272591,0.222333103,27.70149231,0.121769689,3.895104408,0.140609905,6.158958912,0.866010666,0.115376867,0.170238763,0.836786985,326.5,1093.5,1845.333333
35,798984.5011,6758184.116,9,OD01,17/05/2020,2020,45,30,60,9.4,8.4,0.21,NA,10,14,0.8,NA,NA,28,0.24,7.2,2.4,3.9,37.5,6.5,NA,NA,NA,NA,NA,6,NA,5,15,80,NA,99.32439423,167.6409302,180.2350769,226.935318,0.162788957,12.30038929,1.317296505,965.4544067,-0.020366112,227.5729549,228,317.1907349,2.538962126,7,0.002496915,2.03E-05,0.084566429,0.147596374,11,2,0,13.37534237,23.18272591,0.222333103,27.70149231,0.121769689,3.895104408,0.140609905,6.158958912,0.866010666,0.115376867,0.170238763,0.836786985,326.5,1093.5,1845.333333
36,798984.5011,6758184.116,9,OD01,17/05/2020,2020,75,60,90,9.5,8.5,0.3,NA,23,16,0.8,NA,NA,25,0.51,7.4,3.9,3.4,36.7,10,NA,NA,NA,NA,NA,22,NA,6,16,77,NA,99.32439423,167.6409302,180.2350769,226.935318,0.162788957,12.30038929,1.317296505,965.4544067,-0.020366112,227.5729549,228,317.1907349,2.538962126,7,0.002496915,2.03E-05,0.084566429,0.147596374,11,2,0,13.37534237,23.18272591,0.222333103,27.70149231,0.121769689,3.895104408,0.140609905,6.158958912,0.866010666,0.115376867,0.170238763,0.836786985,326.5,1093.5,1845.333333
37,799400.6578,6758080.706,10,OD01,17/05/2020,2020,7.5,0,15,7.9,7.2,0.15,0.9,10,18,0.9,14,39,13,0.76,3.5,0.24,3.7,17.2,1.4,0.71,11,18,0.33,0.7,5,18,7,21,72,1.1,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
38,799400.6578,6758080.706,10,OD01,17/05/2020,2020,22.5,15,30,8.3,7.5,0.11,0.7,10,11,1,9,33,13,0.4,4.2,0.31,3.1,18.2,1.7,0.56,6.4,7.6,0.32,0.7,2,15,6,20,74,0.81,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
39,799400.6578,6758080.706,10,OD01,17/05/2020,2020,45,30,60,9.3,8.3,0.17,NA,10,11,0.9,NA,NA,27,0.24,8.5,1.4,3.2,37.2,3.7,NA,NA,NA,NA,NA,5,NA,4,18,79,NA,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
40,799400.6578,6758080.706,10,OD01,17/05/2020,2020,75,60,90,9.7,8.6,0.26,NA,12,13,0.8,NA,NA,22,0.21,7.9,3.2,2.8,33.3,9.5,NA,NA,NA,NA,NA,6,NA,5,18,77,NA,76.93293762,137.2502747,151.4694061,201.8089294,0.176161453,11.28339386,0.838747203,872.8905029,0.072648725,228.4083942,228,260.7796021,2.576603889,7,0.008232598,-3.88E-05,0.270124942,0.471460462,11,2,0,10.7500639,19.07528305,0.129596829,37.53118896,0.175940409,7.138086319,0.190190777,4.863923073,0.925073326,0.13006711,0.181564778,0.83025831,360,1190.125,1893
41,794397.4267,6761324.088,1,OD02,17/05/2020,2020,7.5,0,15,8,7.2,0.23,1.4,10,18,1,18,64,21,0.89,8.2,1.7,2.6,31.8,5.4,0.81,9.9,26,0.34,0.7,16,19,9,32,59,0.95,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
42,794397.4267,6761324.088,1,OD02,17/05/2020,2020,22.5,15,30,8,6.9,0.14,0.9,20,15,1.1,5,78,21,0.47,8.2,3.2,2.6,33.1,9.7,0.77,11,16,0.12,1,11,10,6,28,66,0.76,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
43,794397.4267,6761324.088,1,OD02,17/05/2020,2020,45,30,60,8.2,7.3,0.32,NA,120,30,1.2,NA,NA,23,0.45,9.7,5.8,2.4,38.6,15,NA,NA,NA,NA,NA,71,NA,9,23,68,NA,129.7474976,228.1792297,229.1599884,287.9585266,0.242409989,13.64996243,1.83229208,1112.492676,0.009106755,219.7559955,218,260.1488342,5.510653973,7,0.000596913,1.89E-05,0.120236337,0.209852308,11,2,0,13.77619267,26.48218918,0.117264271,61.00781631,0.219190136,10.67874908,0.175039038,7.154036999,1.25223577,0.109020956,0.157680169,0.812084973,430,1193.666667,1786.333333
